,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,City
10691,42712097.0,Shared Living minutes away from Downtown N.O.,340218785,T,0.0,Behrman,29.93594622,-90.03735207,Shared room,45.0,30,71,2023-05-15,1.46,1,364,4,"19STR-25145, 19-OSTR-2819",New Orleans
10692,42722525.0,Cozy one bedroom apartment 7 minute from downtown,338049711,Michelle  & Carlos,0.0,Pines Village,30.0121,-90.02007,Entire home/apt,139.0,30,17,2022-10-26,0.67,1,0,0,"30-str-00232, 30-ostr00000",New Orleans
10693,42738761.0,Casa del Amore,339221024,Ryan,0.0,Treme - Lafitte,29.96636,-90.07889,Entire home/apt,139.0,30,0,No Review,0.0,1,0,0,City registration pending,New Orleans
10694,42743537.0,Luxury Condo Walk Anywhere & Everywhere!,293742020,New Orleans Luxury,0.0,Central Business District,29.94644,-90.06493,Entire home/apt,325.0,1,20,2023-06-04,0.47,41,336,4,"19STR-19490, 20-OSTR-03300",New Orleans
10695,41299575.0,Cozy Home Away from Home!,7512847,Errol,0.0,Gentilly Terrace,30.00892,-90.0553,Entire home/apt,139.0,2,19,2023-04-01,0.66,1,0,3,"19STR-21148, 20-OSTR-0737",New Orleans
10696,42774364.0,ClassyQuarters,157192214,Lauren,0.0,French Quarter,29.96046,-90.06351,Entire home/apt,250.0,30,1,2021-11-11,0.04,2,178,0,City registration pending,New Orleans
10697,42788268.0,Beautiful Home with Private Lake,313656078,Lance,0.0,Little Woods,30.02816,-90.00494,Entire home/apt,139.0,2,0,No Review,0.0,1,0,0,"20STR-02532, 20-OSTR-2532",New Orleans
10698,42825922.0,Rathbone Mansions Hotel - Apartment,180010620,Rathbone,0.0,Treme - Lafitte,29.96765,-90.06666,Private room,233.0,1,6,2024-02-14,0.24,5,291,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10699,41312915.0,Stunning Modern Home in the Bywater,236762,Aaron,0.0,Bywater,29.96623,-90.0452,Entire home/apt,180.0,30,0,No Review,0.0,1,98,0,City registration pending,New Orleans
10700,42840930.0,Charming Bungalow Blocks from the  French Quarter,2785105,Stephen And Brandon,0.0,Treme - Lafitte,29.96457,-90.07189,Entire home/apt,341.0,2,153,2024-03-03,3.36,1,0,29,"20-RSTR-02602, 20-OSTR-02601",New Orleans
10701,42906034.0,Classic New Orleans Victorian-Era Charmer,106461488,Robert,0.0,Lower Garden District,29.93734,-90.0704,Entire home/apt,185.0,30,54,2023-10-30,1.94,1,0,11,"21-RSTR-17420, 21-OSTR-18016",New Orleans
10702,42924615.0,Milan Manor,340682363,Robert,0.0,Broadmoor,29.94257,-90.10053,Entire home/apt,155.0,2,145,2024-03-04,3.26,3,0,35,"22-RSTR-09558, 19-OSTR-26283",New Orleans
10703,42943408.0,Party Atmosphere Hostel - 1 Bd in 8 Bd Mxd Dorm,8540704,Auberge NOLA,0.0,Central City,29.93788,-90.07831,Shared room,139.0,30,40,2023-08-14,1.61,4,294,10,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10704,42963787.0,Stunning Skyline Views from Private Terrace,293742020,New Orleans Luxury,0.0,Central Business District,29.94471,-90.06538,Entire home/apt,342.0,1,29,2024-02-24,1.01,41,309,10,"19STR-00330, 20-OSTR-00330",New Orleans
10705,42972199.0,"Private Terrace, Putt-Putt, Ping Pong, and More",293742020,New Orleans Luxury,0.0,Central Business District,29.94625,-90.06514,Entire home/apt,282.0,1,18,2024-02-24,0.51,41,0,5,"19STR-25201, 20-OSTR-00330",New Orleans
10706,42983556.0,Perfect&SafeLocation-Lower Garden-GatedPARKING,262533084,Casa,0.0,Lower Garden District,29.93292,-90.07474,Entire home/apt,277.0,4,86,2024-02-27,2.67,2,145,30,"19-RSTR-26767, 19-OSTR-26766",New Orleans
10707,43011596.0,Home Away from Home,53372927,Maxie And Lydia,0.0,Central Business District,29.95033,-90.07282,Entire home/apt,145.0,2,111,2024-03-06,2.68,6,159,35,"20-CSTR-21336, 22-OSTR-17266",New Orleans
10708,41336401.0,Clio Suite - La Belle Esplanade,276832831,Matthew,0.0,Treme - Lafitte,29.97192,-90.07405,Private room,229.0,30,0,No Review,0.0,4,227,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10709,43066689.0,Modern Lux Home Near Street Cars and Whole Foods,393425768,Sam,0.0,Tulane - Gravier,29.96541,-90.08727,Entire home/apt,186.0,1,139,2024-02-25,3.05,35,305,26,"21-CSTR-14290, 21-OSTR-12387",New Orleans
10710,43069914.0,New Orleans Home with a View,53372927,Maxie And Lydia,0.0,Central Business District,29.95025,-90.07089,Entire home/apt,145.0,2,116,2024-02-24,2.57,6,151,30,"21-CSTR-16666, 22-OSTR-17266",New Orleans
10711,43088011.0,Stylish Arts District Loft in Historic Building,225450774,Diane,0.0,Lower Garden District,29.94185,-90.06755,Entire home/apt,90.0,90,3,2023-10-07,0.09,1,346,1,City registration pending,New Orleans
10712,43097492.0,5240 Glouster Rd Sweet home,342770497,Antonio,0.0,West Lake Forest,30.02569,-89.98361,Private room,139.0,1,0,No Review,0.0,1,0,0,"19STR-12460, 19-OSTR-7561",New Orleans
10713,43105793.0,Private Modern 2 bedroom,210824558,Adaysia,0.0,Village De Lest,30.04145,-89.90885,Entire home/apt,139.0,1,0,No Review,0.0,1,0,0,City registration pending,New Orleans
10714,43109838.0,Stay in this Home!,53372927,Maxie And Lydia,0.0,Central Business District,29.95137,-90.07081,Entire home/apt,148.0,2,125,2024-03-07,2.8,6,164,38,"20-CSTR-22569, 22-OSTR-17266",New Orleans
10715,43205889.0,Warehouse District | Penthouse | Chic Two Bedroom,342910048,LiivUP,0.0,Lower Garden District,29.94378,-90.06942,Entire home/apt,342.0,1,46,2024-02-23,1.27,19,275,16,"20STR-02626, 20-OSTR-02626",New Orleans
10716,41336890.0,Les Pêches Suite - La Belle Esplanade,276832831,Matthew,0.0,Treme - Lafitte,29.97221,-90.07487,Private room,229.0,30,0,No Review,0.0,4,237,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10717,41338097.0,Les Fleurs - La Belle Esplanade,276832831,Matthew,0.0,Treme - Lafitte,29.97244,-90.07382,Private room,209.0,30,0,No Review,0.0,4,223,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10718,43206037.0,Rathbone Mansions - Superior Queen,180010620,Rathbone,0.0,Treme - Lafitte,29.96625,-90.06476,Private room,181.0,1,14,2024-02-12,0.42,5,315,4,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10719,43206039.0,Rathbone Mansions - Superior King,180010620,Rathbone,0.0,Seventh Ward,29.96797,-90.06639,Private room,191.0,1,35,2024-02-16,0.74,5,321,12,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10720,43206041.0,Rathbone Mansions - Two Queen Suite,180010620,Rathbone,0.0,Treme - Lafitte,29.96637,-90.06663,Private room,199.0,1,11,2023-10-29,0.3,5,0,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10721,43206043.0,Rathbone Mansions - Queen and Twin Suite,180010620,Rathbone,0.0,Treme - Lafitte,29.96586,-90.065,Private room,204.0,1,4,2023-04-25,0.09,5,288,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10722,41341151.0,A charming one-bed near the hospital,349162641,David,0.0,West Riverside,29.916651,-90.118561,Entire home/apt,102.0,1,112,2024-02-19,2.26,41,150,19,"22-CSTR-04302, 22-OSTR-02236",New Orleans
10723,41341522.0,Elegant Uptown Hideaway,349162641,David,0.0,West Riverside,29.91697686,-90.11750624,Entire home/apt,119.0,2,112,2024-02-24,2.25,41,203,32,"22-CSTR-04295, 22-OSTR-02236",New Orleans
10724,43230553.0,Stately 4 bed Mansion- with tons of OUTDOOR space,35732131,Allen,0.0,Broadmoor,29.94467,-90.10409,Entire home/apt,1500.0,4,5,2023-05-22,0.2,1,279,1,"23STR-23618, 23OSTR-23618",New Orleans
10725,43237838.0,Steps to Quarter & Frenchmen #1,344300832,Ann,0.0,Marigny,29.96386719,-90.05928802,Entire home/apt,175.0,3,11,2024-03-05,2.58,6,0,11,"23-STR-09833, 23-OSTR-09833",New Orleans
10726,43238187.0,Steps to Quarter & Frenchmen #4,344300832,Ann,0.0,Marigny,29.96386719,-90.05928802,Entire home/apt,149.0,3,7,2024-03-03,1.58,6,172,7,"23-CSTR-09833, 23-OSTR-09833",New Orleans
10727,41342392.0,Le Pelican Suite - La Belle Esplanade,276832831,Matthew,0.0,Treme - Lafitte,29.97248,-90.07561,Private room,220.0,30,0,No Review,0.0,4,231,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10728,44190485.0,Mid-city apartment 10 mins away from downtown,11372242,Thiamanti,0.0,Mid-City,29.97099,-90.10619,Entire home/apt,126.0,2,46,2024-01-26,1.04,46,44,9,"22STR-25152, 22-ostr-12345",New Orleans
10729,43258824.0,New Historic Upscale 5br- Great for Groups!,112910785,Marigny,0.0,Central City,29.93696,-90.08018,Entire home/apt,209.0,3,36,2024-01-29,0.79,65,283,8,"21-CSTR-12377, 20-ostr-00044",New Orleans
10730,44191036.0,Pink Door Garden Cottage - Walk to the Streetcars!,129080932,Alexandra And Aldo,0.0,Milan,29.93484,-90.09535,Entire home/apt,139.0,30,221,2024-02-21,5.3,9,0,57,"21-RSTR-12129, 23-OSTR-02575",New Orleans
10731,43259410.0,Fabulous home sleeps 6 in downtown NOLA!,344462463,Fiyo,0.0,Seventh Ward,29.98001,-90.06585,Entire home/apt,105.0,2,41,2024-02-25,0.89,1,144,6,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10732,43267365.0,Relaxing Home | Heated Pool & Spa,330429992,Pat,0.0,Lower Garden District,29.92427,-90.076,Entire home/apt,637.0,1,133,2024-02-24,2.82,2,273,50,"22-CSTR-10734, 21-OSTR-18670",New Orleans
10733,43327374.0,Beautiful Historic House Near St Charles Avenue,855581,Carol,0.0,Central City,29.93366,-90.09252,Entire home/apt,104.0,30,0,No Review,0.0,1,268,0,City registration pending,New Orleans
10734,43357212.0,French Quarter Favorite with Free Parking,20630068,Kimberly,0.0,Marigny,29.96527,-90.06104,Entire home/apt,199.0,3,63,2024-02-25,1.49,2,305,19,"21-RSTR-20134, 22-OSTR-00591",New Orleans
10735,44205994.0,In the Treme - 4 blocks to French Quarter,23376108,Carlos,0.0,Treme - Lafitte,29.9664,-90.0702,Entire home/apt,158.0,3,118,2024-02-14,2.7,2,118,13,"20STR-24536, 20-OSTR-01697",New Orleans
10736,43379348.0,**45% OFF**PRIME Nola LOCATION! 4BR/Sleeps 10!,240492406,Jean,0.0,Central City,29.93682,-90.09177,Entire home/apt,139.0,2,1,2020-09-16,0.02,7,0,0,"19STR-66232, 20-OSTR-1336",New Orleans
10737,43386854.0,**45% OFF**PRIME Nola LOCATION! 4BR/Sleeps 8!!!,240492406,Jean,0.0,Milan,29.93523,-90.09403,Entire home/apt,139.0,2,1,2020-07-26,0.02,7,0,0,"19STR-66232, 20-OSTR-1336",New Orleans
10738,44249346.0,Luxury Historic Home | Near FQ,312046089,Sonny,0.0,Lower Garden District,29.94294,-90.06578,Entire home/apt,943.0,1,126,2024-02-22,2.88,14,275,32,"22-CSTR-12369, 21-OSTR-17628",New Orleans
10739,43398225.0,**45% OFF**AMAZING Nola Home! 4BR/2BA/Sleeps 8!,240492406,Jean,0.0,Central City,29.93564,-90.09208,Entire home/apt,139.0,2,1,2020-07-04,0.02,7,0,0,"19STR-21481, 20-OSTR-1334",New Orleans
10740,43398703.0,**45% OFF**AMAZING Nola Home! 4BR/2BA/Sleeps 8!,240492406,Jean,0.0,Central City,29.93571,-90.09179,Entire home/apt,139.0,2,1,2020-07-20,0.02,7,0,0,"19STR-21481, 20-OSTR-1334",New Orleans
10741,44260318.0,Elegant Bywater Suite on a Traffic-Free Street,127435079,Nick & Kayla,0.0,Bywater,29.96691,-90.02943,Entire home/apt,71.0,1,250,2024-02-25,5.74,1,0,46,"20-RSTR-25186, 20-OSTR-25241",New Orleans
10742,43406191.0,Luxury 3bd house close to FQ & City Hot Spots,345906460,Lilia,0.0,Central City,29.93878,-90.07659,Entire home/apt,537.0,2,131,2024-02-22,2.83,1,273,21,"19STR-09071, 20-OSTR-0670",New Orleans
10743,43479642.0,NOLA Magnolia New Orleans Home Close to Everything,106289693,Vello,0.0,Milan,29.93661,-90.09897,Entire home/apt,101.0,3,60,2024-03-04,1.72,90,146,20,"20-RSTR-33184, 23-OSTR-04893",New Orleans
10744,43518717.0,Luxe New Orleans Magic in Mid-City,248616614,Nancy,0.0,Mid-City,29.96401,-90.09051,Entire home/apt,305.0,2,110,2024-02-25,2.66,2,134,21,"20RSTR-23463, 22-OSTR-12651",New Orleans
10745,43556889.0,Luxury Lofted Cottage in Heart of Uptown,116832308,Caitlin,0.0,East Riverside,29.91864,-90.09811,Entire home/apt,139.0,30,176,2024-01-31,4.47,1,37,21,"20RSTR-27596, 20OSTR-27596",New Orleans
10746,43604049.0,Spacious Retreat Near the French Quarter,11326919,Benjamin,0.0,Tulane - Gravier,29.96442,-90.08086,Entire home/apt,321.0,2,156,2024-03-02,3.53,7,262,48,"22-CSTR-11204, 22-OSTR-09624",New Orleans
10747,44261214.0,Charming Three Bedroom Cottage - sleeps 7,356719124,B&W Courtyards,0.0,Marigny,29.96302,-90.05378,Private room,462.0,30,12,2023-10-09,0.33,5,266,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10748,43653614.0,CBD Condo - 3 Blocks to FQ!,347799659,The 820,0.0,Central Business District,29.951403,-90.072075,Entire home/apt,130.0,30,10,2024-02-15,0.29,7,273,2,City registration pending,New Orleans
10749,43654959.0,1 BR Private Balcony! Close to Hospitals! Unit 203,347799659,The 820,0.0,Central Business District,29.951403,-90.072075,Entire home/apt,124.0,30,6,2023-04-04,0.22,7,307,1,City registration pending,New Orleans
10750,44262492.0,Carriage House King - sleeps 2,356719124,B&W Courtyards,0.0,Marigny,29.96317,-90.05267,Private room,186.0,30,2,2023-11-18,0.06,5,255,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10751,43665333.0,Expansive Renovation in Mid-City | Hot Tub,319015619,Mitchel,0.0,Mid-City,29.97038,-90.09188,Entire home/apt,3983.0,30,17,2021-12-19,0.37,1,365,0,"19STR-21271, 19-OSTR-0000",New Orleans
10752,43667406.0,"The perfect home away from home..
#nolastyle",180177420,Timia,0.0,Pines Village,30.02656,-90.02289,Private room,87.0,2,47,2024-03-04,1.75,1,326,13,"21-RSTR-17262, 21-OSTR-18217",New Orleans
10753,43667468.0,Unit 301 Two BR in CBD near the FQ!,347799659,The 820,0.0,Central Business District,29.951403,-90.072075,Entire home/apt,124.0,30,8,2023-06-30,0.29,7,320,3,City registration pending,New Orleans
10754,43678878.0,Super Gorgeous and Cozy NOLA Home!! SLEEPS 8,348836450,Sally,0.0,Holy Cross,29.95906,-90.01536,Entire home/apt,139.0,1,7,2021-07-25,0.18,1,0,0,"19STR-08431, 19-OSTR-0939",New Orleans
10755,44266252.0,Charming 1920s Cottage 2 Miles to French Quarter,2069071,Niki,0.0,Mid-City,29.96394,-90.09725,Entire home/apt,117.0,1,198,2024-02-23,6.67,1,0,68,"22-CSTR-19950, 22-OSTR-19951",New Orleans
10756,43726689.0,"1 BR Private Balcony Close to FQ, Bourbon St!",347799659,The 820,0.0,Central Business District,29.9521,-90.07292,Entire home/apt,124.0,30,1,2023-10-21,0.21,7,362,1,City registration pending,New Orleans
10757,43740565.0,Gorgeous Cottage Near French Quarter,183666,Bryant,0.0,Treme - Lafitte,29.96630024,-90.06464311,Entire home/apt,92.0,3,33,2024-02-20,0.74,1,0,21,"18STR-08486, 19-OSTR-0000",New Orleans
10758,43754193.0,2 BR Walk to Bourbon Street! Unit 302,347799659,The 820,0.0,Central Business District,29.951403,-90.072075,Entire home/apt,124.0,30,8,2024-03-04,0.23,7,287,3,City registration pending,New Orleans
10759,43771186.0,Penthouse Walking Distance to St Charles streetcar,101652405,Russell,0.0,Uptown,29.93237,-90.1092,Entire home/apt,297.0,2,78,2024-02-20,2.09,16,139,25,"22-RSTR-09117, 22-OSTR-10405",New Orleans
10760,43832778.0,NOLA Marigny Cottage,350567787,Nola,0.0,Bywater,29.96642,-90.0499,Entire home/apt,190.0,1,49,2024-02-26,1.41,1,0,12,"22-RSTR-05500, 22-OSTR-05449",New Orleans
10761,43835851.0,Beautiful Home Two Miles to Bourbon Street,190161950,Karen,0.0,Mid-City,29.96493,-90.09592,Entire home/apt,206.0,2,99,2024-03-03,2.19,2,236,30,"22cstr-07771, 20-OSTR-00670",New Orleans
10762,43845016.0,Unit 402 Walk to Quarter! Penthouse!,347799659,The 820,0.0,Central Business District,29.9514,-90.07208,Entire home/apt,124.0,30,0,No Review,0.0,7,342,0,City registration pending,New Orleans
10763,43856170.0,Lovely Cozy Home Two Miles To Bourbon Street,190161950,Karen,0.0,Mid-City,29.9641,-90.09511,Entire home/apt,81.0,2,134,2024-03-10,2.96,2,311,33,"22cstr-07780, 20-OSTR-00670",New Orleans
10764,44289649.0,Beautiful NOLA 3br/2ba seconds from downtown,357076082,Rosco,0.0,Gert Town,29.95424,-90.1004,Entire home/apt,276.0,30,81,2023-10-01,1.85,2,180,9,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10765,43899183.0,Uptown New Orleans! | Free Street Parking | Sleep6,73816458,Minh,0.0,Irish Channel,29.9241333,-90.07958221,Entire home/apt,128.0,3,112,2024-02-12,2.62,2,73,16,"20STR-02737, 20-OSTR-02735",New Orleans
10766,43924555.0,Downtown Treasure in the Heart of New Orleans,127562846,Trenice,0.0,Tulane - Gravier,29.96439,-90.08213,Entire home/apt,193.0,2,28,2024-02-25,0.74,3,164,11,"20-RSTR-01440, 21-OSTR-03152",New Orleans
10767,43939185.0,Historic Treme Apt/3 Blocks to French Quarter,265210525,Jeannette,0.0,Treme - Lafitte,29.96774,-90.0667,Entire home/apt,171.0,2,190,2024-02-15,4.21,2,0,36,"20STR-01883, 19-OSTR-70100",New Orleans
10768,44051087.0,Lakefront-Marina in back! Get-a-way in New Orleans,69673813,James,0.0,West End,30.02904,-90.11586,Entire home/apt,353.0,3,46,2024-01-07,1.12,1,76,13,"23CSTR-03113, 22-OSTR-15183",New Orleans
10769,44300198.0,Uptown Comfort with Yard-Pet Friendly with Fee,136061325,Amanda,0.0,West Riverside,29.91642,-90.10742,Entire home/apt,96.0,2,26,2023-06-16,0.87,3,166,3,"19CSTR-23153, 20-OSTR-01276",New Orleans
10770,44135286.0,Depth- Rosenberg Collection by yourmom,169778005,Kayla,0.0,Seventh Ward,29.96958,-90.06015,Entire home/apt,141.0,2,102,2024-03-07,3.42,2,135,43,"21-RSTR-20750, 21-OSTR-20770",New Orleans
10771,44146224.0,Comfortable living,318477443,Jeron,0.0,St. Roch,29.98067,-90.05287,Entire home/apt,139.0,2,0,No Review,0.0,2,0,0,"20STR-02822, 20-OSTR-0282",New Orleans
10772,44182003.0,"Beautiful, clean 1 BR Suite w/ amenities",138268413,Kenny,0.0,Central City,29.93396,-90.08114,Private room,139.0,2,0,No Review,0.0,1,111,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10773,44190017.0,"Dreamy Red Cottage- Centrally Located, Streetcars!",129080932,Alexandra And Aldo,0.0,Milan,29.9337,-90.09479,Entire home/apt,139.0,30,382,2024-02-26,8.8,9,0,88,"21-RSTR-12128, 23-OSTR-02575",New Orleans
10774,45203986.0,WALK TO THE FRENCH QUARTER AND FRENCHMEN ST!!!,39839266,New Orleans Properties,0.0,Seventh Ward,29.96816,-90.06544,Entire home/apt,290.0,2,11,2024-02-18,0.26,10,216,2,"21STR-25894, 21-OSTR-08565",New Orleans
10775,45204147.0,Marigny studio apartment,18745429,Win,0.0,Marigny,29.96432,-90.05318,Entire home/apt,139.0,2,1,2020-11-01,0.02,1,0,0,"20STR-20585, 20-ostr-20584",New Orleans
10776,45218535.0,LOVELY CONDO IN THE HEART OF THE LOWER GARDEN DIST,39839266,New Orleans Properties,0.0,Lower Garden District,29.93601,-90.07577,Entire home/apt,145.0,2,28,2023-10-22,0.65,10,132,1,"21STR-10526, 21-OSTR-08565",New Orleans
10777,45268896.0,NEW! Hilda’s Cottage in historic Esplanade Ridge,147234822,Ray,0.0,Seventh Ward,29.97451,-90.07189,Entire home/apt,125.0,2,27,2024-03-07,0.74,1,54,10,"19STR-00000, 19-OSTR-0000",New Orleans
10778,45282738.0,Spectacular Roof Top Deck - Luxury 3 bedroom,64823547,Brenna And Nick,0.0,Mid-City,29.96873,-90.08546,Entire home/apt,230.0,1,231,2024-03-04,5.4,79,279,31,"20-cstr-31913, 19-OSTR-26434",New Orleans
10779,44323272.0,New Orleans Home with a Saltwater POOL,14296522,Cheryl,0.0,Marlyville - Fontainbleau,29.95192,-90.1123,Entire home/apt,139.0,30,0,No Review,0.0,1,0,0,City registration pending,New Orleans
10780,45286342.0,Comfortable Victorian on Esplanade Avenue,87969031,Supreeya,0.0,Treme - Lafitte,29.97133,-90.07206,Entire home/apt,349.0,2,66,2024-02-26,1.7,2,292,18,"19RSTR-26218, 19-OSTR-26695",New Orleans
10781,44334443.0,Double Parlor in Historic Lower Garden District,37614659,Owen,0.0,Lower Garden District,29.9341413,-90.0719804,Entire home/apt,200.0,2,33,2024-01-29,2.98,10,0,33,"22-CSTR-08367, 22-OSTR-18927",New Orleans
10782,45300053.0,Skylight Studio Downtown New Orleans!,57065393,Travis,0.0,Central Business District,29.95008,-90.07279,Entire home/apt,250.0,3,49,2024-02-14,1.17,1,165,12,"21-CSTR-16384, 19-OSTR-26283",New Orleans
10783,45312441.0,NEW Private Wieland French Quarter king suite,366248447,Beth,0.0,Marigny,29.96334,-90.05973,Private room,225.0,30,45,2024-02-11,1.09,9,217,22,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10784,45317802.0,Private cottage where French Quarter fun begins,366248447,Beth,0.0,Marigny,29.96406,-90.0594,Private room,225.0,30,89,2024-02-27,2.14,9,215,18,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10785,45363850.0,Hospitality in the City - Magnolia King Room,342206187,Magnolia Hotel,0.0,Central Business District,29.95186,-90.06766,Private room,191.0,1,131,2024-02-25,3.13,12,112,35,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10786,45363861.0,Downtown New Orleans Historic Charm! Walk to FQ,93771277,Jane,0.0,Central Business District,29.95059,-90.06741,Entire home/apt,10000.0,199,3,2020-10-04,0.07,11,97,0,"20str-20614, 20-ostr-1010",New Orleans
10787,45364073.0,Skylight and Exposed Ceilings Downtown New Orleans,93771277,Jane,0.0,Central Business District,29.95059,-90.06741,Entire home/apt,1906.0,199,3,2021-05-02,0.07,11,101,0,"20str-20613, 20-ostr-1010",New Orleans
10788,45364153.0,Exposed Brick & Hardwood Downtown New Orleans,93771277,Jane,0.0,Central Business District,29.95059,-90.06741,Entire home/apt,1448.0,199,5,2020-10-05,0.12,11,121,0,"20str-20891, 20-ostr-1010",New Orleans
10789,45364283.0,Natural Vibe Downtown New Orleans - Walk to FQ,93771277,Jane,0.0,Central Business District,29.9514,-90.06818,Entire home/apt,1290.0,199,3,2021-07-23,0.07,11,87,0,"20str-20889, 20-ostr-1010",New Orleans
10790,45364318.0,Hospitality in the City - Magnolia Double Queens,342206187,Magnolia Hotel,0.0,Central Business District,29.9499,-90.06965,Private room,208.0,1,98,2024-02-25,2.3,12,190,8,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10791,45366190.0,Charming Marigny Cottage - Krewe Du Vieux Oasis,119291090,Mansion On Royal St,0.0,Marigny,29.96445,-90.054,Entire home/apt,377.0,1,175,2024-02-27,4.16,11,300,49,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10792,45366253.0,Magnolia Hotel - Double Queen Room,342206187,Magnolia Hotel,0.0,Central Business District,29.95076,-90.06972,Private room,208.0,1,128,2024-02-24,3.09,12,0,21,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10793,45366407.0,Magnolia Hotel - Boutique King Room,342206187,Magnolia Hotel,0.0,Central Business District,29.95102,-90.06853,Private room,191.0,1,107,2023-12-27,2.57,12,180,7,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10794,45366740.0,Magnolia Hotel - Boutique King Room,342206187,Magnolia Hotel,0.0,Central Business District,29.95213,-90.06811,Private room,191.0,1,131,2024-01-28,3.13,12,162,20,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10795,44334448.0,Green Room in Historic Lower Garden District,37614659,Owen,0.0,Lower Garden District,29.93419,-90.07189,Entire home/apt,208.0,2,83,2024-02-23,2.47,10,303,29,"22-CSTR-19445, 22-OSTR-18927",New Orleans
10796,44336767.0,Pied A Terre,357670205,LaTanya,0.0,Seventh Ward,29.98178,-90.07228,Entire home/apt,299.0,30,6,2022-04-03,0.17,5,345,0,"19STR-19138, 19-OSTR-3223",New Orleans
10797,45383911.0,Tropical Oasis Near FQ | Heated Pool | Local Art,8329708,Sam,0.0,Tulane - Gravier,29.96195,-90.08978,Entire home/apt,677.0,3,141,2024-02-26,3.34,16,0,30,"22-CSTR-06089, 23-OSTR-07682",New Orleans
10798,45385522.0,Comfortable Home - steps to the French Quarter,15494239,Adam,0.0,Marigny,29.967,-90.05933,Entire home/apt,164.0,2,201,2024-03-09,4.95,2,0,65,"21-RSTR-05259, 21-OSTR-05261",New Orleans
10799,45400394.0,Marais Victorian - Monthly Rental - Steps to FQ,2019341,Historic Getaways,0.0,Seventh Ward,29.96783,-90.06385,Entire home/apt,80.0,30,10,2023-02-27,0.29,32,252,0,"23rstr-15243, 23OSTR-92736",New Orleans
10800,45407414.0,Fontainebleau Bed & Breakfast,367185326,Keith,0.0,Marlyville - Fontainbleau,29.95272,-90.11355,Entire home/apt,139.0,30,4,2021-01-01,0.1,1,0,0,"17STR-21459, 20-OSTR-02515",New Orleans
10801,45411963.0,French Quarter Prime 1BR Villa in heart of Nola,303719667,Chris,0.0,Central Business District,29.95345,-90.0681,Entire home/apt,169.0,4,1,2022-10-02,0.06,8,27,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast",New Orleans
10802,45413954.0,The Heart of New Orleans Lakeview/Mid-City Area,367274618,Sean,0.0,Navarre,29.98896,-90.10814,Entire home/apt,125.0,2,51,2024-02-25,1.91,2,44,18,"21-RSTR-07304, 21-OSTR-06263",New Orleans
10803,45425287.0,Perfectly Located in The Heart of New Orleans,367274618,Sean,0.0,Navarre,29.989088,-90.1091,Entire home/apt,129.0,2,75,2024-03-06,2.21,2,44,13,"20-RSTR-33486, 23-OSTR-02339",New Orleans
10804,44388916.0,Contemporary NOLA Home - Walk to City Park!,122380652,Evolve,0.0,St. Bernard Area,29.99915,-90.08131,Entire home/apt,253.0,30,0,No Review,0.0,25,363,0,City registration pending,New Orleans
10805,45455886.0,Private Uptown 1850s Rowhouse for large groups!,136798611,Missy,0.0,Central City,29.93701,-90.07777,Entire home/apt,139.0,3,34,2024-02-12,1.09,1,0,26,"21-cstr-10946, 20-ostr-01377",New Orleans
10806,45470850.0,Sonder The Printing Press | 2BR Apt w/ Patio,218602737,Sonder (New Orleans),0.0,Central Business District,29.9484,-90.07088,Entire home/apt,303.0,2,66,2024-02-18,1.59,61,231,23,"20STR-27098, 20-OSTR-26897",New Orleans
